Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
25322886,04/08/2013 07:56:10 PM,04/12/2013 11:42:06 AM,DOT,Department of Transportation,Street Condition,Defective Hardware,Street,11222.0, DRIGGS AVENUE,DRIGGS AVENUE,DIAMOND STREET,NEWELL STREET,,,BLOCKFACE,BROOKLYN,,,Closed,04/18/2013 07:56:10 PM,04/12/2013 11:41:10 AM,01 BROOKLYN,BROOKLYN,999269.0,202658.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72291335846223,-73.9458160710152,"(40.72291335846223, -73.9458160710152)"
25324503,04/08/2013 04:14:11 PM,04/12/2013 11:43:09 AM,DOT,Department of Transportation,Street Condition,Defective Hardware,Street,11222.0, DRIGGS AVENUE,DRIGGS AVENUE,DIAMOND STREET,NEWEL STREET,,,BLOCKFACE,BROOKLYN,,,Closed,04/18/2013 04:14:11 PM,04/12/2013 11:42:04 AM,01 BROOKLYN,BROOKLYN,999269.0,202658.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72291335846223,-73.9458160710152,"(40.72291335846223, -73.9458160710152)"
25324499,04/08/2013 02:40:43 PM,04/26/2013 02:09:28 PM,DOT,Department of Transportation,Curb Condition,Defacement,Curb,11222.0,1 MONITOR STREET,MONITOR STREET,RICHARDSON STREET,HERBERT STREET,,,ADDRESS,BROOKLYN,,,Closed,04/19/2013 02:30:01 PM,04/26/2013 02:08:53 PM,01 BROOKLYN,BROOKLYN,1000443.0,201342.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.719299185693934,-73.94158380772154,"(40.719299185693934, -73.94158380772154)"
25319817,04/08/2013 02:10:22 PM,04/16/2013 11:59:33 AM,DOT,Department of Transportation,Sidewalk Condition,Unsafe Worksite,Sidewalk,11222.0,1029 LORIMER STREET,LORIMER STREET,NORMAN AVENUE,MESEROLE AVENUE,,,ADDRESS,BROOKLYN,,,Closed,04/11/2013 02:10:22 PM,04/16/2013 11:59:14 AM,01 BROOKLYN,BROOKLYN,997210.0,203877.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.726262473407004,-73.95324196024444,"(40.726262473407, -73.95324196024444)"
25334428,04/08/2013 12:36:00 PM,04/10/2013 12:00:00 PM,DSNY,BCC - Brooklyn North,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11222.0,535 MORGAN AVENUE,MORGAN AVENUE,LOMBARDY STREET,ANTHONY STREET,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,04/10/2013 12:00:00 PM,01 BROOKLYN,BROOKLYN,1001189.0,202515.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.722517390028564,-73.93888966403917,"(40.72251739002856, -73.93888966403917)"
25319558,04/08/2013 12:29:00 PM,04/08/2013 01:45:00 PM,DEP,Department of Environmental Protection,Hazardous Materials,Chemical Odor (HD1),,11222.0,49 JAVA STREET,JAVA STREET,WEST STREET,FRANKLIN STREET,,,ADDRESS,BROOKLYN,,,Closed,,04/08/2013 01:45:00 PM,01 BROOKLYN,BROOKLYN,995569.0,205668.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73118058266522,-73.95915946699155,"(40.73118058266522, -73.95915946699155)"
25305854,04/03/2013 07:02:30 PM,04/03/2013 04:10:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,531 GRAHAM AVENUE,GRAHAM AVENUE,ENGERT AVENUE,NEWTON STREET,,,ADDRESS,BROOKLYN,,,Closed,,04/03/2013 04:10:00 PM,Unspecified BROOKLYN,BROOKLYN,998964.0,202094.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.721365827617774,-73.94691764987545,"(40.72136582761777, -73.94691764987546)"
25297242,04/03/2013 09:54:00 AM,04/06/2013 12:00:00 PM,DSNY,BCC - Brooklyn North,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11222.0,272 RICHARDSON STREET,RICHARDSON STREET,KINGSLAND AVENUE,DEBEVOISE AVENUE,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,04/06/2013 12:00:00 PM,01 BROOKLYN,BROOKLYN,1000840.0,201433.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.71954822315636,-73.94015140772528,"(40.71954822315636, -73.94015140772528)"
25296328,04/03/2013 09:52:00 AM,04/06/2013 12:00:00 PM,DSNY,BCC - Brooklyn North,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11222.0,279 FROST STREET,FROST STREET,KINGSLAND AVENUE,DEBEVOISE AVENUE,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,04/06/2013 12:00:00 PM,01 BROOKLYN,BROOKLYN,1000882.0,201166.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.71881529370122,-73.94000055209341,"(40.71881529370122, -73.94000055209341)"
25306680,04/02/2013 07:03:43 PM,04/03/2013 04:20:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,285 DRIGGS AVENUE,DRIGGS AVENUE,LEONARD STREET,MANHATTAN AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,04/03/2013 04:20:00 PM,Unspecified BROOKLYN,BROOKLYN,998334.0,202500.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72248122477399,-73.94918959306506,"(40.722481224773986, -73.94918959306506)"
25306681,04/02/2013 07:01:26 PM,04/03/2013 05:50:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,504 GRAHAM AVENUE,GRAHAM AVENUE,BAYARD STREET,NEWTON STREET,,,ADDRESS,BROOKLYN,,,Closed,,04/03/2013 05:50:00 PM,Unspecified BROOKLYN,BROOKLYN,999161.0,201744.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.720404832363045,-73.94620772658057,"(40.72040483236305, -73.94620772658057)"
25283600,04/02/2013 03:03:00 PM,04/03/2013 12:00:00 PM,DSNY,BCC - Brooklyn North,Derelict Bicycle,14B Derelict Bicycle,Street,11222.0,249 HURON STREET,HURON STREET,MC GUINNESS BOULEVARD,PROVOST STREET,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,04/03/2013 12:00:00 PM,01 BROOKLYN,BROOKLYN,997866.0,206480.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73340608528503,-73.9508699285216,"(40.73340608528503, -73.9508699285216)"
25284318,04/02/2013 01:11:40 PM,04/12/2013 12:00:25 PM,DOT,Department of Transportation,Sidewalk Condition,Defective Hardware,Sidewalk,11222.0,22 MCGUINNESS BOULEVARD,MCGUINNESS BOULEVARD,DRIGGS AVENUE,NASSAU AVENUE,,,ADDRESS,BROOKLYN,,,Closed,04/12/2013 01:11:40 PM,04/12/2013 11:58:41 AM,01 BROOKLYN,BROOKLYN,998765.0,202948.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72371017943817,-73.9476337219932,"(40.72371017943817, -73.9476337219932)"
25288348,04/02/2013 12:59:21 PM,,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,11222.0,22 MCGUINNESS BOULEVARD,MCGUINNESS BOULEVARD,DRIGGS AVENUE,NASSAU AVENUE,,,ADDRESS,BROOKLYN,,,Assigned,05/02/2013 02:47:59 PM,04/02/2013 02:47:59 PM,01 BROOKLYN,BROOKLYN,998765.0,202948.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72371017943817,-73.9476337219932,"(40.72371017943817, -73.9476337219932)"
25286422,04/02/2013 12:20:08 PM,04/12/2013 11:56:12 AM,DOT,Department of Transportation,Street Condition,Cave-in,Street,11222.0,230 RICHARDSON STREET,RICHARDSON STREET,NORTH HENRY STREET,MONITOR STREET,,,ADDRESS,BROOKLYN,,,Closed,04/12/2013 12:20:08 PM,04/12/2013 11:55:26 AM,01 BROOKLYN,BROOKLYN,1000337.0,201256.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.719063329823406,-73.94196640778641,"(40.719063329823406, -73.94196640778641)"
25290231,04/02/2013 12:08:18 PM,,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,11222.0,171 MESEROLE AVENUE,MESEROLE AVENUE,MC GUINNESS BOULEVARD,NEWEL STREET,,,ADDRESS,BROOKLYN,,,Assigned,05/02/2013 12:25:40 PM,04/02/2013 12:25:40 PM,01 BROOKLYN,BROOKLYN,998212.0,204554.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72811914842431,-73.94962546720245,"(40.72811914842431, -73.94962546720245)"
25276662,04/01/2013 01:11:00 PM,04/03/2013 12:00:00 PM,DSNY,BCC - Brooklyn North,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11222.0,140 BEADEL STREET,BEADEL STREET,VANDERVOORT AVENUE,PORTER AVENUE,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,04/03/2013 12:00:00 PM,01 BROOKLYN,BROOKLYN,1002126.0,202419.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72225204949743,-73.93550953265185,"(40.72225204949743, -73.93550953265185)"
25310058,03/31/2013 09:28:20 PM,04/01/2013 03:50:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,276 GREENPOINT AVENUE,GREENPOINT AVENUE,JEWELL STREET,PROVOST STREET,,,ADDRESS,BROOKLYN,,,Closed,,04/01/2013 03:50:00 PM,Unspecified BROOKLYN,BROOKLYN,998431.0,205497.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73070710413699,-73.94883333373953,"(40.73070710413699, -73.94883333373953)"
25272968,03/31/2013 04:22:23 PM,03/31/2013 10:04:14 PM,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,11222.0,94 HAUSMAN STREET,HAUSMAN STREET,NASSAU AVENUE,NORMAN AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,04/01/2013 12:22:23 AM,03/31/2013 10:03:32 PM,01 BROOKLYN,BROOKLYN,1001161.0,204113.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.726903564815814,-73.9389866633043,"(40.726903564815814, -73.9389866633043)"
25273145,03/31/2013 10:35:56 AM,04/01/2013 12:42:55 PM,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Sidewalk Consultation,Street,11222.0,46 MCGUINNESS BOULEVARD,MCGUINNESS BOULEVARD,DRIGGS AVENUE,NASSAU AVENUE,,,ADDRESS,BROOKLYN,,,Closed,04/30/2013 10:35:56 AM,04/01/2013 12:42:29 PM,01 BROOKLYN,BROOKLYN,998689.0,203124.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72419338107718,-73.94790753221199,"(40.72419338107718, -73.94790753221199)"
25244841,03/25/2013 11:10:15 PM,04/02/2013 02:15:19 PM,DOT,Department of Transportation,Street Condition,Cave-in,Street,11222.0,147 ECKFORD STREET,ECKFORD STREET,NASSAU AVENUE,NORMAN AVENUE,,,ADDRESS,BROOKLYN,,,Closed,04/04/2013 11:10:15 PM,04/02/2013 02:14:36 PM,01 BROOKLYN,BROOKLYN,998300.0,203315.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72471825606058,-73.94931055235628,"(40.72471825606058, -73.94931055235628)"
25255100,03/25/2013 05:17:46 PM,03/25/2013 05:12:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,,,LORIMER STREET,MESEROLE AVENUE,LORIMER STREET,MESEROLE AVENUE,INTERSECTION,BROOKLYN,,,Closed,,03/25/2013 05:12:00 PM,Unspecified BROOKLYN,BROOKLYN,997126.0,204078.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72681429209436,-73.95354463697082,"(40.72681429209436, -73.95354463697082)"
25242835,03/25/2013 05:17:26 PM,04/01/2013 12:07:38 PM,DOT,Department of Transportation,Street Condition,"Rough, Pitted or Cracked Roads",Street,11222.0,35 SUTTON STREET,SUTTON STREET,DRIGGS AVENUE,NASSAU AVENUE,,,ADDRESS,BROOKLYN,,,Closed,04/04/2013 05:17:26 PM,04/01/2013 12:06:16 PM,01 BROOKLYN,BROOKLYN,1000751.0,203154.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.724272117746075,-73.94046825666351,"(40.72427211774608, -73.94046825666352)"
25249346,03/25/2013 04:29:12 PM,03/27/2013 09:24:59 AM,DOT,Department of Transportation,Street Condition,"Rough, Pitted or Cracked Roads",Street,11222.0, JEWEL STREET,JEWEL STREET,NASSAU AVENUE,NORMAN AVENUE,,,BLOCKFACE,BROOKLYN,,,Closed,06/23/2013 04:29:12 PM,03/27/2013 09:23:12 AM,01 BROOKLYN,BROOKLYN,999149.0,203878.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72626216480269,-73.94624629307624,"(40.72626216480269, -73.94624629307624)"
25249950,03/25/2013 04:27:05 PM,03/26/2013 10:20:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,45 JEWELL STREET,JEWELL STREET,NASSAU AVENUE,NORMAN AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,03/26/2013 10:20:00 AM,Unspecified BROOKLYN,BROOKLYN,999132.0,203911.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.726352770376245,-73.94630755393266,"(40.72635277037624, -73.94630755393266)"
25246232,03/25/2013 08:17:59 AM,03/26/2013 10:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,213 HURON STREET,HURON STREET,MANHATTAN AVENUE,MC GUINNESS BOULEVARD,,,ADDRESS,BROOKLYN,,,Closed,,03/26/2013 10:00:00 AM,Unspecified BROOKLYN,BROOKLYN,997350.0,206416.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.733231200341365,-73.95273191504954,"(40.73323120034137, -73.95273191504954)"
25260255,03/25/2013 07:47:56 AM,03/26/2013 11:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,,,ANTHONY STREET,STEWART AVENUE,ANTHONY STREET,STEWART AVENUE,INTERSECTION,BROOKLYN,,,Closed,,03/26/2013 11:00:00 AM,Unspecified BROOKLYN,BROOKLYN,1002900.0,203229.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72447370481114,-73.93271496301075,"(40.72447370481114, -73.93271496301075)"
25247658,03/25/2013 07:46:00 AM,03/26/2013 12:00:00 PM,DSNY,BCC - Brooklyn North,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11222.0,238 EAGLE STREET,EAGLE STREET,MC GUINNESS BOULEVARD,PROVOST STREET,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,03/26/2013 12:00:00 PM,01 BROOKLYN,BROOKLYN,997887.0,207264.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73555793948593,-73.95079256596145,"(40.73555793948593, -73.95079256596146)"
25248531,03/25/2013 07:26:00 AM,03/25/2013 12:00:00 PM,DSNY,BCC - Brooklyn North,Sanitation Condition,12 Dead Animals,Sidewalk,11222.0,27 APOLLO STREET,APOLLO STREET,BROOKLYN QUEENS EXPWY ET 34 WB,NASSAU AVENUE,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,03/25/2013 12:00:00 PM,01 BROOKLYN,BROOKLYN,1001492.0,203478.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72516000564433,-73.93779407300197,"(40.72516000564433, -73.93779407300197)"
25250805,03/25/2013 06:45:37 AM,03/26/2013 01:25:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,130 VARICK STREET,VARICK STREET,MEEKER AVENUE,NASSAU AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,03/26/2013 01:25:00 AM,Unspecified BROOKLYN,BROOKLYN,1002081.0,203831.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72612773695419,-73.93566813606769,"(40.72612773695419, -73.93566813606768)"
25253381,03/25/2013 06:44:49 AM,03/26/2013 12:27:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,134 KINGSLAND AVENUE,KINGSLAND AVENUE,BEADEL STREET,LOMBARDY STREET,,,ADDRESS,BROOKLYN,,,Closed,,03/26/2013 12:27:00 AM,Unspecified BROOKLYN,BROOKLYN,1000639.0,201961.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.720997830237216,-73.94087523138707,"(40.72099783023723, -73.94087523138707)"
25250782,03/25/2013 06:44:25 AM,03/26/2013 12:21:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,122 KINGSLAND AVENUE,KINGSLAND AVENUE,BEADEL STREET,HERBERT STREET,,,ADDRESS,BROOKLYN,,,Closed,,03/26/2013 12:21:00 AM,Unspecified BROOKLYN,BROOKLYN,1000656.0,201829.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72063549064535,-73.94081422414997,"(40.72063549064535, -73.94081422414997)"
25256783,03/25/2013 06:44:02 AM,03/26/2013 12:18:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,1 BEADEL STREET,BEADEL STREET,DEBEVOISE AVENUE,KINGSLAND AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,03/26/2013 12:18:00 AM,Unspecified BROOKLYN,BROOKLYN,1000676.0,201935.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72092639790187,-73.94074181410414,"(40.72092639790187, -73.94074181410414)"
25251623,03/25/2013 06:43:37 AM,03/26/2013 12:01:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,504 MORGAN AVENUE,MORGAN AVENUE,BEADEL STREET,DIVISION PLACE,,,ADDRESS,BROOKLYN,,,Closed,,03/26/2013 12:01:00 AM,Unspecified BROOKLYN,BROOKLYN,1001345.0,202072.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.721301162265036,-73.93832799277314,"(40.72130116226504, -73.93832799277314)"
25250783,03/25/2013 06:43:15 AM,03/25/2013 11:48:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,368 RICHARDSON STREET,RICHARDSON STREET,MORGAN AVENUE,VANDERVOORT AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,03/25/2013 11:48:00 PM,Unspecified BROOKLYN,BROOKLYN,1001703.0,201725.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72034803215165,-73.937037370418,"(40.72034803215165, -73.937037370418)"
25255105,03/25/2013 06:42:36 AM,03/25/2013 11:35:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,488 MORGAN AVENUE,MORGAN AVENUE,DIVISION PLACE,RICHARDSON STREET,,,ADDRESS,BROOKLYN,,,Closed,,03/25/2013 11:35:00 PM,Unspecified BROOKLYN,BROOKLYN,1001416.0,201864.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72073011510209,-73.93807238339315,"(40.72073011510209, -73.93807238339316)"
25252459,03/25/2013 06:42:09 AM,03/25/2013 11:28:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,460 MORGAN AVENUE,MORGAN AVENUE,FROST STREET,RICHARDSON STREET,,,ADDRESS,BROOKLYN,,,Closed,,03/25/2013 11:28:00 PM,Unspecified BROOKLYN,BROOKLYN,1001525.0,201537.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.71983236695275,-73.9376799972178,"(40.71983236695275, -73.9376799972178)"
25254245,03/25/2013 06:37:59 AM,03/26/2013 12:30:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,497 MEEKER AVENUE,MEEKER AVENUE,BQE WB ENTRANCE MEEKER AVE,RUSSELL STREET,,,ADDRESS,BROOKLYN,,,Closed,,03/26/2013 12:30:00 AM,Unspecified BROOKLYN,BROOKLYN,999690.0,201709.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7203078583618,-73.9442994100407,"(40.7203078583618, -73.94429941004071)"
25242234,03/24/2013 07:48:30 AM,03/27/2013 09:38:10 AM,DOT,Department of Transportation,Street Condition,"Rough, Pitted or Cracked Roads",Street,11222.0,565 GRAHAM AVENUE,GRAHAM AVENUE,BROOME STREET,DRIGGS AVENUE,,,ADDRESS,BROOKLYN,,,Closed,06/22/2013 07:48:30 AM,03/27/2013 09:37:22 AM,01 BROOKLYN,BROOKLYN,998843.0,202472.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.722403546542786,-73.94735335080706,"(40.722403546542786, -73.94735335080706)"
25240505,03/24/2013 07:47:13 AM,03/25/2013 11:45:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,565 GRAHAM AVENUE,GRAHAM AVENUE,BROOME STREET,DRIGGS AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,03/25/2013 11:45:00 AM,Unspecified BROOKLYN,BROOKLYN,998843.0,202472.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.722403546542786,-73.94735335080706,"(40.722403546542786, -73.94735335080706)"
25242585,03/23/2013 03:05:19 PM,03/24/2013 07:30:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,,,INDIA STREET,MC GUINNESS BOULEVARD,INDIA STREET,MC GUINNESS BOULEVARD,INTERSECTION,BROOKLYN,,,Closed,,03/24/2013 07:30:00 AM,Unspecified BROOKLYN,BROOKLYN,997550.0,206176.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73257216093131,-73.95201073945941,"(40.73257216093131, -73.9520107394594)"
25241038,03/23/2013 11:27:00 AM,03/25/2013 12:00:00 PM,DSNY,BCC - Brooklyn North,Sanitation Condition,12 Dead Animals,Sidewalk,11222.0,,,,,HUMBOLDT STREET,ENGERT AVENUE,INTERSECTION,BROOKLYN,,DSNY Garage,Closed,,03/25/2013 12:00:00 PM,01 BROOKLYN,BROOKLYN,999552.0,202209.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72168047724225,-73.94479611522733,"(40.72168047724225, -73.94479611522733)"
25239965,03/23/2013 09:26:00 AM,03/25/2013 12:00:00 PM,DSNY,BCC - Brooklyn North,Sanitation Condition,12 Dead Animals,Sidewalk,11222.0,143 ENGERT AVENUE,ENGERT AVENUE,HUMBOLDT STREET,RUSSELL STREET,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,03/25/2013 12:00:00 PM,01 BROOKLYN,BROOKLYN,999590.0,202217.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72170236949374,-73.94465900726291,"(40.72170236949374, -73.94465900726291)"
